,week,spend,year,holidays,weekofyear,linear,linear_1,merchant_index,merchant,category,subcategory
36,2016-09-04,18330.25,0.16666666666668561,0.0,35.0,0.1157556270096463,0.013399365184396356,1001,heritage_dairy,Grocers,Specialty Grocers
37,2016-09-11,21687.23,0.16666666666668561,0.0,36.0,0.1189710610932476,0.014154113377653252,1001,heritage_dairy,Grocers,Specialty Grocers
38,2016-09-18,18092.27,0.16666666666668561,0.0,37.0,0.12218649517684887,0.014929539603602113,1001,heritage_dairy,Grocers,Specialty Grocers
39,2016-09-25,21092.28,0.16666666666668561,0.0,38.0,0.12540192926045016,0.015725643862242945,1001,heritage_dairy,Grocers,Specialty Grocers
40,2016-10-02,20676.83,0.16666666666668561,0.0,39.0,0.12861736334405144,0.01654242615357575,1001,heritage_dairy,Grocers,Specialty Grocers
41,2016-10-09,21149.14,0.16666666666668561,0.0,40.0,0.13183279742765272,0.01737988647760052,1001,heritage_dairy,Grocers,Specialty Grocers
42,2016-10-16,17504.27,0.16666666666668561,0.0,41.0,0.13504823151125403,0.018238024834317267,1001,heritage_dairy,Grocers,Specialty Grocers
43,2016-10-23,22761.760000000002,0.16666666666668561,0.0,42.0,0.1382636655948553,0.019116841223725978,1001,heritage_dairy,Grocers,Specialty Grocers
44,2016-10-30,20489.05,0.16666666666668561,0.0,43.0,0.1414790996784566,0.020016335645826656,1001,heritage_dairy,Grocers,Specialty Grocers
45,2016-11-06,17933.100000000002,0.16666666666668561,0.0,44.0,0.14469453376205788,0.020936508100619308,1001,heritage_dairy,Grocers,Specialty Grocers
46,2016-11-13,20756.82,0.16666666666668561,0.0,45.0,0.14790996784565916,0.021877358588103926,1001,heritage_dairy,Grocers,Specialty Grocers
47,2016-11-20,20529.06,0.16666666666668561,0.0,46.0,0.15112540192926044,0.022838887108280515,1001,heritage_dairy,Grocers,Specialty Grocers
48,2016-11-27,22517.63,0.16666666666668561,0.0,47.0,0.15434083601286175,0.02382109366114908,1001,heritage_dairy,Grocers,Specialty Grocers
49,2016-12-04,19054.84,0.16666666666668561,0.0,48.0,0.15755627009646303,0.02482397824670961,1001,heritage_dairy,Grocers,Specialty Grocers
50,2016-12-11,22178.08,0.16666666666668561,0.0,49.0,0.1607717041800643,0.025847540864962108,1001,heritage_dairy,Grocers,Specialty Grocers
51,2016-12-18,21345.79,0.16666666666668561,0.0,50.0,0.1639871382636656,0.026891781515906578,1001,heritage_dairy,Grocers,Specialty Grocers
52,2016-12-25,17865.67,0.16666666666668561,1.0,51.0,0.16720257234726688,0.027956700199543015,1001,heritage_dairy,Grocers,Specialty Grocers
53,2017-01-01,17460.85,0.3333333333333144,1.0,52.0,0.17041800643086816,0.02904229691587142,1001,heritage_dairy,Grocers,Specialty Grocers
54,2017-01-08,15146.55,0.3333333333333144,0.0,1.0,0.17363344051446944,0.030148571664891797,1001,heritage_dairy,Grocers,Specialty Grocers
55,2017-01-15,16796.260000000002,0.3333333333333144,0.0,2.0,0.17684887459807075,0.031275524446604155,1001,heritage_dairy,Grocers,Specialty Grocers
56,2017-01-22,19512.49,0.3333333333333144,0.0,3.0,0.18006430868167203,0.03242315526100847,1001,heritage_dairy,Grocers,Specialty Grocers
57,2017-01-29,18499.2,0.3333333333333144,0.0,4.0,0.1832797427652733,0.033591464108104756,1001,heritage_dairy,Grocers,Specialty Grocers
58,2017-02-05,15778.24,0.3333333333333144,0.0,5.0,0.1864951768488746,0.03478045098789301,1001,heritage_dairy,Grocers,Specialty Grocers
59,2017-02-12,16742.94,0.3333333333333144,0.0,6.0,0.18971061093247588,0.03599011590037324,1001,heritage_dairy,Grocers,Specialty Grocers
60,2017-02-19,16925.1,0.3333333333333144,0.0,7.0,0.19292604501607716,0.03722045884554543,1001,heritage_dairy,Grocers,Specialty Grocers
61,2017-02-26,20122.41,0.3333333333333144,0.0,8.0,0.19614147909967847,0.03847147982340961,1001,heritage_dairy,Grocers,Specialty Grocers
62,2017-03-05,18894.07,0.3333333333333144,0.0,9.0,0.19935691318327975,0.03974317883396574,1001,heritage_dairy,Grocers,Specialty Grocers
63,2017-03-12,18849.71,0.3333333333333144,0.0,10.0,0.20257234726688103,0.041035555877213845,1001,heritage_dairy,Grocers,Specialty Grocers
64,2017-03-19,19099.23,0.3333333333333144,0.0,11.0,0.2057877813504823,0.04234861095315392,1001,heritage_dairy,Grocers,Specialty Grocers
65,2017-03-26,18297.18,0.3333333333333144,0.0,12.0,0.2090032154340836,0.043682344061785956,1001,heritage_dairy,Grocers,Specialty Grocers
66,2017-04-02,23406.690000000002,0.3333333333333144,0.0,13.0,0.21221864951768488,0.04503675520310997,1001,heritage_dairy,Grocers,Specialty Grocers
67,2017-04-09,19082.85,0.3333333333333144,0.0,14.0,0.21543408360128616,0.046411844377125956,1001,heritage_dairy,Grocers,Specialty Grocers
68,2017-04-16,18302.32,0.3333333333333144,0.0,15.0,0.21864951768488747,0.04780761158383392,1001,heritage_dairy,Grocers,Specialty Grocers
69,2017-04-23,22279.38,0.3333333333333144,0.0,16.0,0.22186495176848875,0.04922405682323384,1001,heritage_dairy,Grocers,Specialty Grocers
70,2017-04-30,21567.010000000002,0.3333333333333144,0.0,17.0,0.22508038585209003,0.050661180095325734,1001,heritage_dairy,Grocers,Specialty Grocers
71,2017-05-07,20819.43,0.3333333333333144,0.0,18.0,0.2282958199356913,0.05211898140010959,1001,heritage_dairy,Grocers,Specialty Grocers
72,2017-05-14,21286.25,0.3333333333333144,0.0,19.0,0.2315112540192926,0.05359746073758542,1001,heritage_dairy,Grocers,Specialty Grocers
73,2017-05-21,20533.98,0.3333333333333144,0.0,20.0,0.23472668810289388,0.05509661810775322,1001,heritage_dairy,Grocers,Specialty Grocers
74,2017-05-28,22472.54,0.3333333333333144,0.0,21.0,0.2379421221864952,0.05661645351061301,1001,heritage_dairy,Grocers,Specialty Grocers
75,2017-06-04,22766.02,0.3333333333333144,0.0,22.0,0.24115755627009647,0.05815696694616474,1001,heritage_dairy,Grocers,Specialty Grocers
76,2017-06-11,22634.65,0.3333333333333144,0.0,23.0,0.24437299035369775,0.05971815841440845,1001,heritage_dairy,Grocers,Specialty Grocers
77,2017-06-18,19785.69,0.3333333333333144,0.0,24.0,0.24758842443729903,0.061300027915344134,1001,heritage_dairy,Grocers,Specialty Grocers
78,2017-06-25,17841.95,0.3333333333333144,0.0,25.0,0.2508038585209003,0.06290257544897178,1001,heritage_dairy,Grocers,Specialty Grocers
79,2017-07-02,19716.329999999998,0.3333333333333144,0.0,26.0,0.2540192926045016,0.06452580101529141,1001,heritage_dairy,Grocers,Specialty Grocers
80,2017-07-09,18009.989999999998,0.3333333333333144,0.0,27.0,0.2572347266881029,0.066169704614303,1001,heritage_dairy,Grocers,Specialty Grocers
81,2017-07-16,20090.95,0.3333333333333144,0.0,28.0,0.2604501607717042,0.06783428624600656,1001,heritage_dairy,Grocers,Specialty Grocers
82,2017-07-23,19876.03,0.3333333333333144,0.0,29.0,0.26366559485530544,0.06951954591040208,1001,heritage_dairy,Grocers,Specialty Grocers
83,2017-07-30,23652.9,0.3333333333333144,0.0,30.0,0.26688102893890675,0.07122548360748958,1001,heritage_dairy,Grocers,Specialty Grocers
84,2017-08-06,19206.15,0.3333333333333144,0.0,31.0,0.27009646302250806,0.07295209933726907,1001,heritage_dairy,Grocers,Specialty Grocers
85,2017-08-13,21955.97,0.3333333333333144,0.0,32.0,0.2733118971061093,0.07469939309974048,1001,heritage_dairy,Grocers,Specialty Grocers
86,2017-08-20,21472.67,0.3333333333333144,0.0,33.0,0.2765273311897106,0.07646736489490391,1001,heritage_dairy,Grocers,Specialty Grocers
87,2017-08-27,21986.13,0.3333333333333144,0.0,34.0,0.2797427652733119,0.07825601472275927,1001,heritage_dairy,Grocers,Specialty Grocers
88,2017-09-03,19613.66,0.3333333333333144,0.0,35.0,0.2829581993569132,0.08006534258330662,1001,heritage_dairy,Grocers,Specialty Grocers
89,2017-09-10,24600.07,0.3333333333333144,0.0,36.0,0.28617363344051444,0.08189534847654592,1001,heritage_dairy,Grocers,Specialty Grocers
90,2017-09-17,23084.08,0.3333333333333144,0.0,37.0,0.28938906752411575,0.08374603240247723,1001,heritage_dairy,Grocers,Specialty Grocers
91,2017-09-24,23571.72,0.3333333333333144,0.0,38.0,0.29260450160771706,0.0856173943611005,1001,heritage_dairy,Grocers,Specialty Grocers
92,2017-10-01,19665.43,0.3333333333333144,0.0,39.0,0.2958199356913183,0.0875094343524157,1001,heritage_dairy,Grocers,Specialty Grocers
93,2017-10-08,20225.84,0.3333333333333144,0.0,40.0,0.2990353697749196,0.08942215237642291,1001,heritage_dairy,Grocers,Specialty Grocers
94,2017-10-15,20324.25,0.3333333333333144,0.0,41.0,0.3022508038585209,0.09135554843312206,1001,heritage_dairy,Grocers,Specialty Grocers
95,2017-10-22,22253.93,0.3333333333333144,0.0,42.0,0.3054662379421222,0.09330962252251321,1001,heritage_dairy,Grocers,Specialty Grocers
96,2017-10-29,19976.09,0.3333333333333144,0.0,43.0,0.3086816720257235,0.09528437464459633,1001,heritage_dairy,Grocers,Specialty Grocers
97,2017-11-05,22000.8,0.3333333333333144,0.0,44.0,0.31189710610932475,0.09727980479937139,1001,heritage_dairy,Grocers,Specialty Grocers
98,2017-11-12,21195.2,0.3333333333333144,0.0,45.0,0.31511254019292606,0.09929591298683844,1001,heritage_dairy,Grocers,Specialty Grocers
99,2017-11-19,18302.91,0.3333333333333144,0.0,46.0,0.3183279742765273,0.10133269920699743,1001,heritage_dairy,Grocers,Specialty Grocers
100,2017-11-26,20167.36,0.3333333333333144,0.0,47.0,0.3215434083601286,0.10339016345984843,1001,heritage_dairy,Grocers,Specialty Grocers
101,2017-12-03,22979.66,0.3333333333333144,0.0,48.0,0.3247588424437299,0.10546830574539137,1001,heritage_dairy,Grocers,Specialty Grocers
102,2017-12-10,19365.66,0.3333333333333144,0.0,49.0,0.3279742765273312,0.10756712606362631,1001,heritage_dairy,Grocers,Specialty Grocers
103,2017-12-17,19706.92,0.3333333333333144,0.0,50.0,0.3311897106109325,0.10968662441455321,1001,heritage_dairy,Grocers,Specialty Grocers
104,2017-12-24,15446.74,0.3333333333333144,0.0,51.0,0.33440514469453375,0.11182680079817206,1001,heritage_dairy,Grocers,Specialty Grocers
105,2017-12-31,17644.75,0.3333333333333144,0.0,52.0,0.33762057877813506,0.1139876552144829,1001,heritage_dairy,Grocers,Specialty Grocers
106,2018-01-07,15899.0,0.5,0.0,1.0,0.3408360128617363,0.11616918766348568,1001,heritage_dairy,Grocers,Specialty Grocers
107,2018-01-14,19375.58,0.5,0.0,2.0,0.3440514469453376,0.11837139814518047,1001,heritage_dairy,Grocers,Specialty Grocers
108,2018-01-21,16973.16,0.5,0.0,3.0,0.3472668810289389,0.12059428665956719,1001,heritage_dairy,Grocers,Specialty Grocers
109,2018-01-28,20705.03,0.5,0.0,4.0,0.3504823151125402,0.12283785320664592,1001,heritage_dairy,Grocers,Specialty Grocers
110,2018-02-04,18414.85,0.5,0.0,5.0,0.3536977491961415,0.12510209778641662,1001,heritage_dairy,Grocers,Specialty Grocers
111,2018-02-11,16519.36,0.5,0.0,6.0,0.35691318327974275,0.12738702039887925,1001,heritage_dairy,Grocers,Specialty Grocers
112,2018-02-18,18473.77,0.5,0.0,7.0,0.36012861736334406,0.12969262104403387,1001,heritage_dairy,Grocers,Specialty Grocers
113,2018-02-25,20242.96,0.5,0.0,8.0,0.3633440514469453,0.13201889972188044,1001,heritage_dairy,Grocers,Specialty Grocers
114,2018-03-04,18751.22,0.5,0.0,9.0,0.3665594855305466,0.13436585643241902,1001,heritage_dairy,Grocers,Specialty Grocers
115,2018-03-11,22614.87,0.5,0.0,10.0,0.3697749196141479,0.13673349117564954,1001,heritage_dairy,Grocers,Specialty Grocers
116,2018-03-18,21719.16,0.5,0.0,11.0,0.3729903536977492,0.13912180395157203,1001,heritage_dairy,Grocers,Specialty Grocers
117,2018-03-25,21215.35,0.5,0.0,12.0,0.3762057877813505,0.14153079476018654,1001,heritage_dairy,Grocers,Specialty Grocers
118,2018-04-01,18317.25,0.5,0.0,13.0,0.37942122186495175,0.14396046360149295,1001,heritage_dairy,Grocers,Specialty Grocers
119,2018-04-08,21567.43,0.5,0.0,14.0,0.38263665594855306,0.14641081047549137,1001,heritage_dairy,Grocers,Specialty Grocers
120,2018-04-15,22470.84,0.5,0.0,15.0,0.3858520900321543,0.14888183538218172,1001,heritage_dairy,Grocers,Specialty Grocers
121,2018-04-22,21894.62,0.5,0.0,16.0,0.3890675241157556,0.15137353832156408,1001,heritage_dairy,Grocers,Specialty Grocers
122,2018-04-29,20468.4,0.5,0.0,17.0,0.39228295819935693,0.15388591929363843,1001,heritage_dairy,Grocers,Specialty Grocers
123,2018-05-06,18143.07,0.5,0.0,18.0,0.3954983922829582,0.15641897829840468,1001,heritage_dairy,Grocers,Specialty Grocers
124,2018-05-13,22656.66,0.5,0.0,19.0,0.3987138263665595,0.15897271533586296,1001,heritage_dairy,Grocers,Specialty Grocers
125,2018-05-20,21272.85,0.5,0.0,20.0,0.40192926045016075,0.16154713040601315,1001,heritage_dairy,Grocers,Specialty Grocers
126,2018-05-27,22779.239999999998,0.5,0.0,21.0,0.40514469453376206,0.16414222350885538,1001,heritage_dairy,Grocers,Specialty Grocers
127,2018-06-03,25977.22,0.5,0.0,22.0,0.4083601286173633,0.1667579946443895,1001,heritage_dairy,Grocers,Specialty Grocers
128,2018-06-10,21847.56,0.5,0.0,23.0,0.4115755627009646,0.16939444381261567,1001,heritage_dairy,Grocers,Specialty Grocers
129,2018-06-17,22485.22,0.5,0.0,24.0,0.41479099678456594,0.1720515710135338,1001,heritage_dairy,Grocers,Specialty Grocers
130,2018-06-24,22016.43,0.5,0.0,25.0,0.4180064308681672,0.17472937624714382,1001,heritage_dairy,Grocers,Specialty Grocers
131,2018-07-01,22795.01,0.5,0.0,26.0,0.4212218649517685,0.1774278595134459,1001,heritage_dairy,Grocers,Specialty Grocers
132,2018-07-08,20866.39,0.5,0.0,27.0,0.42443729903536975,0.18014702081243988,1001,heritage_dairy,Grocers,Specialty Grocers
133,2018-07-15,18986.58,0.5,0.0,28.0,0.42765273311897106,0.1828868601441259,1001,heritage_dairy,Grocers,Specialty Grocers
134,2018-07-22,18849.43,0.5,0.0,29.0,0.4308681672025723,0.18564737750850382,1001,heritage_dairy,Grocers,Specialty Grocers
135,2018-07-29,20321.28,0.5,0.0,30.0,0.4340836012861736,0.18842857290557374,1001,heritage_dairy,Grocers,Specialty Grocers
136,2018-08-05,19675.63,0.5,0.0,31.0,0.43729903536977494,0.19123044633533567,1001,heritage_dairy,Grocers,Specialty Grocers
137,2018-08-12,22336.27,0.5,0.0,32.0,0.4405144694533762,0.1940529977977895,1001,heritage_dairy,Grocers,Specialty Grocers
138,2018-08-19,20044.21,0.5,0.0,33.0,0.4437299035369775,0.19689622729293535,1001,heritage_dairy,Grocers,Specialty Grocers
139,2018-08-26,22019.52,0.5,0.0,34.0,0.44694533762057875,0.19976013482077312,1001,heritage_dairy,Grocers,Specialty Grocers
140,2018-09-02,22082.5,0.5,0.0,35.0,0.45016077170418006,0.20264472038130293,1001,heritage_dairy,Grocers,Specialty Grocers
141,2018-09-09,21956.43,0.5,0.0,36.0,0.4533762057877814,0.20554998397452467,1001,heritage_dairy,Grocers,Specialty Grocers
142,2018-09-16,22499.82,0.5,0.0,37.0,0.4565916398713826,0.20847592560043837,1001,heritage_dairy,Grocers,Specialty Grocers
143,2018-09-23,23446.23,0.5,0.0,38.0,0.45980707395498394,0.21142254525904405,1001,heritage_dairy,Grocers,Specialty Grocers
144,2018-09-30,20695.37,0.5,0.0,39.0,0.4630225080385852,0.2143898429503417,1001,heritage_dairy,Grocers,Specialty Grocers
145,2018-10-07,19315.28,0.5,0.0,40.0,0.4662379421221865,0.21737781867433134,1001,heritage_dairy,Grocers,Specialty Grocers
146,2018-10-14,21226.5,0.5,0.0,41.0,0.46945337620578775,0.2203864724310129,1001,heritage_dairy,Grocers,Specialty Grocers
147,2018-10-21,21735.01,0.5,0.0,42.0,0.47266881028938906,0.22341580422038645,1001,heritage_dairy,Grocers,Specialty Grocers
148,2018-10-28,19399.97,0.5,0.0,43.0,0.4758842443729904,0.22646581404245203,1001,heritage_dairy,Grocers,Specialty Grocers
149,2018-11-04,20242.28,0.5,0.0,44.0,0.4790996784565916,0.22953650189720948,1001,heritage_dairy,Grocers,Specialty Grocers
150,2018-11-11,18552.36,0.5,1.0,45.0,0.48231511254019294,0.23262786778465896,1001,heritage_dairy,Grocers,Specialty Grocers
151,2018-11-18,19710.97,0.5,0.0,46.0,0.4855305466237942,0.23573991170480038,1001,heritage_dairy,Grocers,Specialty Grocers
152,2018-11-25,23500.15,0.5,0.0,47.0,0.4887459807073955,0.2388726336576338,1001,heritage_dairy,Grocers,Specialty Grocers
153,2018-12-02,21506.59,0.5,0.0,48.0,0.49196141479099675,0.24202603364315917,1001,heritage_dairy,Grocers,Specialty Grocers
154,2018-12-09,18988.42,0.5,0.0,49.0,0.49517684887459806,0.24520011166137654,1001,heritage_dairy,Grocers,Specialty Grocers
155,2018-12-16,20398.0,0.5,0.0,50.0,0.4983922829581994,0.24839486771228586,1001,heritage_dairy,Grocers,Specialty Grocers
156,2018-12-23,12622.15,0.5,0.0,51.0,0.5016077170418006,0.2516103017958871,1001,heritage_dairy,Grocers,Specialty Grocers
157,2018-12-30,16133.97,0.5,0.0,52.0,0.5048231511254019,0.2548464139121803,1001,heritage_dairy,Grocers,Specialty Grocers
158,2019-01-06,19364.24,0.6666666666666856,0.0,1.0,0.5080385852090032,0.25810320406116566,1001,heritage_dairy,Grocers,Specialty Grocers
159,2019-01-13,18721.72,0.6666666666666856,0.0,2.0,0.5112540192926045,0.26138067224284284,1001,heritage_dairy,Grocers,Specialty Grocers
160,2019-01-20,18433.56,0.6666666666666856,0.0,3.0,0.5144694533762058,0.264678818457212,1001,heritage_dairy,Grocers,Specialty Grocers
161,2019-01-27,16366.88,0.6666666666666856,0.0,4.0,0.5176848874598071,0.2679976427042732,1001,heritage_dairy,Grocers,Specialty Grocers
162,2019-02-03,20162.47,0.6666666666666856,0.0,5.0,0.5209003215434084,0.2713371449840262,1001,heritage_dairy,Grocers,Specialty Grocers
163,2019-02-10,21944.98,0.6666666666666856,0.0,6.0,0.5241157556270096,0.2746973252964713,1001,heritage_dairy,Grocers,Specialty Grocers
164,2019-02-17,17296.09,0.6666666666666856,0.0,7.0,0.5273311897106109,0.2780781836416083,1001,heritage_dairy,Grocers,Specialty Grocers
165,2019-02-24,21410.52,0.6666666666666856,0.0,8.0,0.5305466237942122,0.2814797200194374,1001,heritage_dairy,Grocers,Specialty Grocers
166,2019-03-03,19579.22,0.6666666666666856,0.0,9.0,0.5337620578778135,0.2849019344299583,1001,heritage_dairy,Grocers,Specialty Grocers
167,2019-03-10,22192.81,0.6666666666666856,0.0,10.0,0.5369774919614148,0.28834482687317126,1001,heritage_dairy,Grocers,Specialty Grocers
168,2019-03-17,22165.22,0.6666666666666856,0.0,11.0,0.5401929260450161,0.29180839734907627,1001,heritage_dairy,Grocers,Specialty Grocers
169,2019-03-24,21494.93,0.6666666666666856,0.0,12.0,0.5434083601286174,0.2952926458576731,1001,heritage_dairy,Grocers,Specialty Grocers
170,2019-03-31,21712.11,0.6666666666666856,0.0,13.0,0.5466237942122186,0.29879757239896193,1001,heritage_dairy,Grocers,Specialty Grocers
171,2019-04-07,25237.719999999998,0.6666666666666856,0.0,14.0,0.5498392282958199,0.30232317697294275,1001,heritage_dairy,Grocers,Specialty Grocers
172,2019-04-14,18533.07,0.6666666666666856,0.0,15.0,0.5530546623794212,0.30586945957961564,1001,heritage_dairy,Grocers,Specialty Grocers
173,2019-04-21,19481.54,0.6666666666666856,0.0,16.0,0.5562700964630225,0.3094364202189804,1001,heritage_dairy,Grocers,Specialty Grocers
174,2019-04-28,25717.94,0.6666666666666856,0.0,17.0,0.5594855305466238,0.31302405889103707,1001,heritage_dairy,Grocers,Specialty Grocers
175,2019-05-05,20466.48,0.6666666666666856,0.0,18.0,0.5627009646302251,0.3166323755957859,1001,heritage_dairy,Grocers,Specialty Grocers
176,2019-05-12,22004.23,0.6666666666666856,0.0,19.0,0.5659163987138264,0.3202613703332265,1001,heritage_dairy,Grocers,Specialty Grocers
177,2019-05-19,24818.75,0.6666666666666856,0.0,20.0,0.5691318327974276,0.3239110431033591,1001,heritage_dairy,Grocers,Specialty Grocers
178,2019-05-26,22818.99,0.6666666666666856,0.0,21.0,0.5723472668810289,0.3275813939061837,1001,heritage_dairy,Grocers,Specialty Grocers
179,2019-06-02,22767.55,0.6666666666666856,0.0,22.0,0.5755627009646302,0.3312724227417004,1001,heritage_dairy,Grocers,Specialty Grocers
180,2019-06-09,20284.32,0.6666666666666856,0.0,23.0,0.5787781350482315,0.3349841296099089,1001,heritage_dairy,Grocers,Specialty Grocers
181,2019-06-16,23034.920000000002,0.6666666666666856,0.0,24.0,0.5819935691318328,0.3387165145108094,1001,heritage_dairy,Grocers,Specialty Grocers
182,2019-06-23,21173.31,0.6666666666666856,0.0,25.0,0.5852090032154341,0.342469577444402,1001,heritage_dairy,Grocers,Specialty Grocers
183,2019-06-30,21631.59,0.6666666666666856,0.0,26.0,0.5884244372990354,0.3462433184106864,1001,heritage_dairy,Grocers,Specialty Grocers
184,2019-07-07,17824.64,0.6666666666666856,0.0,27.0,0.5916398713826366,0.3500377374096628,1001,heritage_dairy,Grocers,Specialty Grocers
185,2019-07-14,19673.5,0.6666666666666856,0.0,28.0,0.5948553054662379,0.3538528344413312,1001,heritage_dairy,Grocers,Specialty Grocers
186,2019-07-21,22741.420000000002,0.6666666666666856,0.0,29.0,0.5980707395498392,0.35768860950569165,1001,heritage_dairy,Grocers,Specialty Grocers
187,2019-07-28,21530.29,0.6666666666666856,0.0,30.0,0.6012861736334405,0.36154506260274394,1001,heritage_dairy,Grocers,Specialty Grocers
188,2019-08-04,22156.08,0.6666666666666856,0.0,31.0,0.6045016077170418,0.36542219373248824,1001,heritage_dairy,Grocers,Specialty Grocers
189,2019-08-11,22498.08,0.6666666666666856,0.0,32.0,0.6077170418006431,0.3693200028949246,1001,heritage_dairy,Grocers,Specialty Grocers
